Domain,Canonical,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HSTS,HSTS Header,HSTS All Subdomains,HSTS Preload Ready,Broken Root,Broken WWW
miamitwpoh.gov,http://miamitwpoh.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
middletonnh.gov,http://middletonnh.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
middletown-ct.gov,http://middletown-ct.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
middletownct.gov,http://middletownct.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
middletownva.gov,http://middletownva.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
midlandtexas.gov,http://midlandtexas.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
midlothiantx.gov,http://midlothiantx.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
midway-nc.gov,http://midway-nc.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mifflin-oh.gov,http://mifflin-oh.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
milan-ny.gov,http://milan-ny.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
milanmo.gov,http://www.milanmo.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
milanohio.gov,http://milanohio.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
milford-ct.gov,http://milford-ct.gov,True,True,http://www.ci.milford.ct.us/,False,False,False,False,False,False,False,,False,False,False,True
milford-de.gov,http://www.milford-de.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
milfordne.gov,http://milfordne.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
millikenco.gov,http://www.millikenco.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
millikencolorado.gov,http://www.millikencolorado.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
millingtontn.gov,http://www.millingtontn.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
millstonenj.gov,http://millstonenj.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
millvillenj.gov,http://www.millvillenj.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
milton-wi.gov,http://milton-wi.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
milwaukieoregon.gov,http://www.milwaukieoregon.gov,True,False,,True,False,True,False,False,False,False,,False,False,False,False
mineola-ny.gov,http://mineola-ny.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
mineralwellstx.gov,http://www.mineralwellstx.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
minneapolis-mn.gov,http://www.minneapolis-mn.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
minneapolismn.gov,http://minneapolismn.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
minnetonka-mn.gov,http://www.minnetonka-mn.gov,True,True,http://www.eminnetonka.com/,False,False,False,False,True,False,False,,False,False,False,False
miramarfl.gov,http://www.miramarfl.gov,True,False,,False,False,False,False,True,False,False,,False,False,True,False
missionhillsks.gov,http://missionhillsks.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
missoula-mt.gov,http://www.missoula-mt.gov,True,False,,False,False,False,False,True,False,False,,False,False,True,False
missouricitytexas.gov,http://missouricitytexas.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
missouricitytx.gov,http://www.missouricitytx.gov,True,False,,False,False,False,False,True,False,False,,False,False,True,False
mitchell-in.gov,http://mitchell-in.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mobile-al.gov,http://mobile-al.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mocksvillenc.gov,http://mocksvillenc.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
monroega.gov,http://monroega.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
monroemi.gov,http://www.monroemi.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
monroetwp-oh.gov,http://monroetwp-oh.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
monroewa.gov,http://monroewa.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
montague-ma.gov,http://montague-ma.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
montclairca.gov,http://montclairca.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
montereyma.gov,http://montereyma.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
montgomeryal.gov,http://www.montgomeryal.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
montgomeryohio.gov,http://montgomeryohio.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
montgomerytexas.gov,http://montgomerytexas.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
monticelloin.gov,http://www.monticelloin.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
moodyalabama.gov,http://moodyalabama.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mooresville-nc.gov,http://mooresville-nc.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
moorparkca.gov,http://moorparkca.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
morehead-ky.gov,http://morehead-ky.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
morgantonnc.gov,http://morgantonnc.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
morgantownwv.gov,http://morgantownwv.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
moultonboroughnh.gov,http://moultonboroughnh.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
mountainairnm.gov,http://mountainairnm.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
mountainhouseca.gov,http://www.mountainhouseca.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mountainpark-ga.gov,http://mountainpark-ga.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mountainview.gov,http://mountainview.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
mountcarmeltn.gov,http://mountcarmeltn.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mountpocono-pa.gov,http://mountpocono-pa.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mountvernonwa.gov,http://mountvernonwa.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mquebradillaspr.gov,http://mquebradillaspr.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mtcrestedbutte-co.gov,http://mtcrestedbutte-co.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mtpleasantwi.gov,http://www.mtpleasantwi.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mtshastaca.gov,http://mtshastaca.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
mukilteowa.gov,http://www.mukilteowa.gov,True,True,,False,False,False,False,False,False,False,,False,False,False,False
murfreesborotn.gov,http://murfreesborotn.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
murphysboro-il.gov,http://www.murphysboro-il.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
murphytx.gov,http://murphytx.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
murrayky.gov,http://murrayky.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
muscatineiowa.gov,http://muscatineiowa.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
muskegon-mi.gov,http://www.muskegon-mi.gov,True,False,,True,False,True,False,False,False,False,,False,False,False,False
myarlingtontx.gov,http://myarlingtontx.gov,False,False,,False,False,False,False,False,False,False,,False,False,True,True
mycolumbus.gov,http://mycolumbus.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
mydelraybeachfl.gov,http://www.mydelraybeachfl.gov,True,True,http://mydelraybeach.com/,False,False,False,False,False,False,False,,False,False,False,False
nagsheadnc.gov,http://nagsheadnc.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
nanticokecity-pa.gov,http://nanticokecity-pa.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
nantucket-ma.gov,http://nantucket-ma.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
naplescityut.gov,http://naplescityut.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
narragansettri.gov,http://narragansettri.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
nashotah-wi.gov,http://www.nashotah-wi.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
nashuanh.gov,http://nashuanh.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
nashville.gov,http://nashville.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
natchitochesla.gov,http://www.natchitochesla.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
nationalcityca.gov,http://nationalcityca.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
naugatuck-ct.gov,http://www.naugatuck-ct.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
nbca.gov,http://nbca.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
nebraskacityne.gov,http://nebraskacityne.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
needhamma.gov,http://needhamma.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
nevadacityca.gov,http://nevadacityca.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
nevilleisland-pa.gov,http://nevilleisland-pa.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
newauburnmn.gov,http://newauburnmn.gov,False,False,,False,False,False,False,False,False,False,,False,False,True,True
newbedford-ma.gov,http://www.newbedford-ma.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
newbergoregon.gov,http://newbergoregon.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
newbostonnh.gov,http://newbostonnh.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
newbrightonmn.gov,http://www.newbrightonmn.gov,True,True,http://www.ci.new-brighton.mn.us/,True,False,False,False,False,False,False,,False,False,False,False
newbritainct.gov,http://newbritainct.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
newburgh-in.gov,http://newburgh-in.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
newburghhtsoh.gov,http://newburghhtsoh.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
newcanaanct.gov,http://newcanaanct.gov,False,False,,False,False,False,False,False,False,False,,False,False,True,True
newcarrolltonmd.gov,http://www.newcarrolltonmd.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
newcastlepa.gov,http://www.newcastlepa.gov,True,True,,False,False,False,False,False,False,False,,False,False,False,False
newconcord-oh.gov,http://www.newconcord-oh.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
newharmony-in.gov,http://newharmony-in.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
